ABN,Charity_Legal_Name,Other_Organisation_Names,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Town_City,State,Postcode,Country,Charity_Website,Registration_Date,Date_Organisation_Established,Charity_Size,Number_of_Responsible_Persons,Financial_Year_End,Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Operating_Countries,PBI,HPC,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,animals,environment,other_gender_identities,Total_Revenue,Total_Expenses,Total_Assets,Net_Assets,Staff_FullTime,Staff_PartTime,Staff_Volunteers,State_Clean,Num_States_Operated,Num_Purposes,Num_Beneficiaries,Is_NT,Size_Encoded
17041655107.0,The Trustee For The Ricketson Foundation,,Business,15 Albion St,,,Surrey Hills,VIC,3127,Australia,,03/12/2012,01/01/1966,Small,3,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,45856.0,29086.0,741374.0,741374.0,0.0,0.0,4.0,VIC,1,0,1,0,1.0
16915296754.0,Sea Rescue Tasmania Inc,,Business,4 Tiger Head Road,,,Dodges Ferry,TAS,7173,Australia,,03/12/2012,01/01/2003,Small,4,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,103009.0,52886.0,113882.0,113882.0,0.0,0.0,25.0,TAS,0,2,1,0,1.0
99704784277.0,The Trustee For Epping Gospel Trust,,Business,,,,,,,,,03/12/2012,01/01/1973,Small,3,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,1,1,1,0,1.0
16828983969.0,Batchelor Museum Development Association Incorporated,,Business,35 Tarkarri Rd,,,Batchelor,NT,0845,Australia,www.batchelormuseum.org.au,03/12/2012,01/01/2008,Small,3,30-Jun,0,0,1,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,,,12074.0,1509.0,13065.0,13065.0,0.0,0.0,5.0,NT,1,0,9,1,1.0
35032976324.0,Summer Hill P&C Association,,Business,Moonbie St,,,Summer Hill,NSW,2130,AUSTRALIA,https://www.summerhillpandc.org/,03/12/2012,01/01/1977,Small,4,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,122442.0,111606.0,179023.0,179023.0,0.0,0.0,50.0,NSW,0,1,2,0,1.0
34948358599.0,Catholic Parish Of Saint Mary Mackillop Rockdale City,,Business,13 Parker St,,,ROCKDALE,NSW,2216,AUSTRALIA,,03/12/2012,01/01/1917,Small,1,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,2.0,150.0,NSW,1,1,1,0,1.0
92058746028.0,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For The Catholic Parish Of Batemans Bay,,Business,2-11 David St,,,Batehaven,NSW,2536,,www.cgcatholic.org.au,03/12/2012,,Small,3,31-Dec,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,Y,0.0,0.0,0.0,0.0,0.0,2.0,58.0,NSW,1,2,23,0,1.0
84007325313.0,Continence Health Australia Limited,,Business,Se 1 407 Canterbury Rd,,,Surrey Hills,VIC,3127,Australia,www.continence.org.au,03/12/2012,01/01/1989,Large,7,30-Jun,0,0,0,0,0,0,1,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,8558807.0,7134603.0,16590602.0,13951374.0,6.0,33.0,26.0,VIC,1,0,9,0,3.0
96005454704.0,The King David School Holdings Ltd,,Business,517 - 519 Orrong Road,,,ARMADALE,VIC,3143,Australia,https://www.kds.vic.edu.au/,03/12/2012,01/01/1978,Small,10,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,2.0,2.0,0.0,0.0,5.0,VIC,0,1,2,0,1.0
84021770011.0,Self Help Organisations United Together Inc,SHOUT Inc,Business,Po Box 717,,,Mawson,ACT,2607,Australia,http://www.shout.org.au,03/12/2012,,Small,1,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,,,,286834.0,306868.0,127824.0,91149.0,0.0,3.0,5.0,ACT,0,2,13,0,1.0
56408190300.0,The Margaret Walkom Bequest,,Business,,,,,,,,,03/12/2012,01/01/1994,Small,4,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,1,0,1.0
66135775982.0,La Trobe Lifeskills Recreation And Work Inc,,Business,Po Box 113,,,La Trobe University,VIC,3083,Australia,,03/12/2012,01/01/2001,Medium,6,30-Jun,0,0,0,0,0,0,1,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,,,,900068.0,662406.0,531660.0,403153.0,5.0,8.0,0.0,VIC,1,1,12,0,2.0
56427096536.0,Bentley Community Preschool Incorporated,,Business,Lismore Kyogle Road,,,Bentley,NSW,2480,Australia,bentleycommunitypreschool.org.au,03/12/2012,01/01/2001,Small,2,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,270571.0,214425.0,321271.0,201931.0,0.0,5.0,6.0,NSW,0,1,1,0,1.0
56421082961.0,Ashfield RSL sub-Branch (RSL NSW),,Business,374 Liverpool Rd,,,Ashfield,NSW,2131,Australia,,03/12/2012,01/01/1919,Small,7,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,,,,242721.0,168078.0,4225209.0,4225209.0,0.0,0.0,9.0,NSW,0,1,14,0,1.0
66149403752.0,Australians For Women's Health Ltd,,Business,57 Lake Rd,,,Port Macquarie,NSW,2444,Australia,https://a4wh.org/,03/12/2012,01/01/2011,Small,10,30-Jun,0,1,0,0,0,0,0,0,"AUS, NPL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,139670.0,360084.0,609963.0,600340.0,0.0,0.0,10.0,NSW,1,0,2,0,1.0
66257862612.0,Myrtleford Rsl Sub-Branch,David Byrne,Business,34 Smith St,,,Myrtleford,VIC,3737,Australia,rslvictoria.com.au,03/12/2012,01/01/1921,Small,5,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,162772.0,145242.0,91719.0,61732.0,0.0,0.0,25.0,VIC,0,1,1,0,1.0
66146102543.0,Harvest Cambodia,,Business,29 Prince Edward Pde,,,Redcliffe,QLD,4020,Australia,www.harvestcambodia.com,03/12/2012,01/01/2010,Small,1,30-Jun,0,0,0,0,0,0,0,0,KHM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,158215.0,112776.0,0.0,0.0,0.0,2.0,4.0,QLD,0,1,3,0,1.0
75325298683.0,Islamic Society Of New South Wales,,Business,175-177 Commonwealth St,,,Surry Hills,NSW,2010,Australia,https://islamicsocietynsw.org.au,03/12/2012,10/11/1957,Small,9,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,,,,272051.0,164248.0,1370960.0,1367112.0,1.0,0.0,5.0,NSW,0,4,11,0,1.0
75413221656.0,Gamumbi Early Childhood Education Centre Incorporated,,Business,2 Lourne Ave,,,Toormina,NSW,2452,Australia,www.gamumbi.com.au,03/12/2012,01/01/2002,Medium,11,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1589907.0,1485766.0,801484.0,528108.0,4.0,19.0,10.0,NSW,0,1,1,0,2.0
46190726471.0,The Trustee For Melbourne Prize Trust,,Business,Level 4 ANZAC House 4 Collins Street,,,Melbourne,VIC,3000,Australia,www.melbourneprize.org,03/12/2012,01/01/2004,Small,6,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,,206064.0,250332.0,7897.0,1529.0,1.0,2.0,4.0,VIC,0,0,18,0,1.0
88108860618.0,Central Coast Domestic Violence Court Advocacy Service Incorporated,,Business,135 Donnison St,,,Gosford,NSW,2250,Australia,www.ccdvcas.org.au,03/12/2012,01/01/1997,Medium,10,30-Jun,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,,,,2102849.0,2090950.0,738088.0,136645.0,18.0,1.0,0.0,NSW,1,0,13,0,2.0
88109464360.0,Vasey RSL Care Limited,,Business,172 Burwood Rd,,,Hawthorn,VIC,3122,Australia,www.vaseyrslcare.org.au,03/12/2012,01/01/2004,Large,8,30-Jun,0,0,0,0,0,0,1,0,AUS,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,60245714.0,63036323.0,287544021.0,196318515.0,62.0,322.0,54.0,VIC,1,3,1,0,3.0
88155904975.0,Wentworth Healthcare Limited,"Healthy Lifestyle Dietetic Services, Nepean Blue Mountains PHN, Nepean Blue Mountains Primary Health Network, NepeanAfter Hours GP Clinic",Business,Level 1 Suite 1 Werrington Park Corporate Centre,14 Great Western Highway,,Kingswood,NSW,2747,Australia,www.nbmphn.com.au,03/12/2012,01/01/2012,Large,10,30-Jun,0,1,0,0,0,0,0,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,,,,34549160.0,34935291.0,20463808.0,1034739.0,47.0,28.0,25.0,NSW,1,1,14,0,3.0
51220156379.0,Cook Islands Christian Church Sydney Incorporated,,Business,135 Shane Park Rd,,,Shanes Park,NSW,2747,Australia,,03/12/2012,01/01/2000,Small,13,30-Jun,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,125000.0,56000.0,40000.0,-960000.0,1.0,1.0,50.0,NSW,1,1,9,0,1.0
56234060187.0,Young Neighbourhood Centre,,Business,2c Campbell St,,,Young,NSW,2594,Australia,hilltopscommunityhub.org.au,03/12/2012,01/01/1985,Medium,7,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,,,,521085.0,552839.0,355301.0,187246.0,4.0,2.0,9.0,NSW,1,2,16,0,2.0
84113083837.0,Master Builders Group Training Pty Limited,,Business,U 1 165 Lambton Rd,,,Broadmeadow,NSW,2292,Australia,www.mbagtp.com.au,03/12/2012,01/01/2005,Large,1,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,5827737.0,5040395.0,4658841.0,4118013.0,156.0,0.0,0.0,NSW,0,0,4,0,3.0
75330451013.0,The Trustee For Shrine Of Remembrance Foundation Trust,,Business,2-42 Domain Road,,,South Yarra,VIC,3141,Australia,www.shrine.org.au,03/12/2012,01/01/2002,Large,8,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,8005880.0,11357876.0,326676730.0,321971042.0,22.0,13.0,90.0,VIC,1,0,1,0,3.0
46195360238.0,St Cuthbert's Presbyterian Church Of Australia Brighton,,Business,10-12 Wilson St,,,Brighton,VIC,3186,Australia,stcuthbertsbrighton.org.au,03/12/2012,31/12/1855,Small,2,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,VIC,1,1,14,0,1.0
75334335940.0,Delroy High School P&C Assoc,,Business,,,,,,,Australia,,03/12/2012,01/01/2000,Small,1,31-Dec,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,1,1,0,1.0
88152717906.0,Albury Wodonga And Region Community Care Inc,,Business,,,,,,,Australia,,03/12/2012,01/01/2000,Small,6,31-Dec,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,,,,328360.0,272604.0,24644.0,24644.0,0.0,0.0,30.0,,0,1,10,0,1.0
88118503819.0,Altona Meadows Kindergarten Inc,,Business,Altona Meadows Kindergartens,,,Altona Meadows,VIC,3028,Australia,https://www.altonameadowskindergarten.kindergarten.vic.gov.au/,03/12/2012,01/01/1977,Small,2,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,319024.0,294447.0,251749.0,131980.0,0.0,9.0,16.0,VIC,0,1,1,0,1.0
51220077016.0,St Matthews Anglican Church Cumnock,,Business,20 Obley St,,,Cumnock,NSW,2867,Australia,,03/12/2012,31/12/1891,Small,8,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,NSW,0,1,2,0,1.0
61411837357.0,UCA - The Hunter Presbytery,,Business,342 Hillsborough Rd,,,Warners Bay,NSW,2282,Australia,http://www.hunter.uca.org.au/,03/12/2012,01/01/1977,Small,10,30-Jun,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,1.0,4.0,30.0,NSW,1,1,5,0,1.0
61411897114.0,Our Lady Of The Nativity Catholic Church Essendon West,,Business,33 Fawkner Street,,,Essendon West,VIC,3040,,http://pol.org.au/essendonwest,03/12/2012,01/01/1961,Small,2,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,Y,0.0,0.0,0.0,0.0,0.0,2.0,50.0,VIC,1,1,23,0,1.0
66135493929.0,Waverley Historical Society Inc,,Business,PO Box 2322,,,Mount Waverley,VIC,3149,Australia,www.vicnet.net.au/~whsvic,03/12/2012,01/01/1970,Small,2,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Y,3801.0,2261.0,47505.0,47505.0,0.0,0.0,10.0,VIC,1,1,5,0,1.0
56417978631.0,THE CANCER SUPPORT FOUNDATION OF MILTON ULLADULLA INCORPORATED,,Business,Po Box 900,,,Milton,NSW,2538,Australia,www.cancersupportfoundation.org.au,03/12/2012,01/01/2005,Small,7,30-Jun,0,1,0,0,0,0,0,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,69722.0,32151.0,413836.0,413836.0,0.0,0.0,20.0,NSW,1,1,7,0,1.0
66150395618.0,Rural Locum Scheme Limited,,Business,Suite 17s,2 King Street,,Deakin,ACT,2600,Australia,https://www.rurallap.com.au/,03/12/2012,01/01/2011,Large,3,30-Jun,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,19630142.0,19640445.0,14817997.0,3391.0,0.0,0.0,0.0,ACT,0,0,2,0,3.0
75332551030.0,Mulyan P&C Assoc,,Business,Lachlan St,,,Cowra,NSW,2794,Australia,,03/12/2012,01/01/1951,Small,2,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,46142.0,57355.0,18821.0,18821.0,0.0,0.0,10.0,NSW,0,1,1,0,1.0
88151552322.0,Ymca Aquatic Education Limited,,Business,,,,,,,Australia,https://victoria.ymca.org.au/,03/12/2012,01/01/2011,Large,3,30-Jun,1,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,26788917.0,25748636.0,38848801.0,10420047.0,55.0,27.0,5.0,,4,1,8,0,3.0
88079124109.0,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For Sacred Heart Primary Pearce Parents And Friends Association,SACRED HEART CATHOLIC PRIMARY SCHOOL PEARCE P&F ASSOCIATION,Business,St Christopher's Pastoral Centre, 55 Franklin St,,Forrest ,ACT,2603,,,03/12/2012,,Small,4,31-Dec,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ACT,1,1,4,0,1.0
88154729827.0,Cabramatta Parish - Acpt (1059),,Business,"Level 2, St Andrew's House",Sydney Square,,Sydney,NSW,2000,,,03/12/2012,01/01/2000,Small,11,31-Dec,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,NSW,1,1,1,0,1.0
51275837567.0,The Animal Rehoming Service Inc,,Business,,,,,,,,www.tars.org.au,03/12/2012,01/01/2008,Small,5,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,Y,,,,,,,,,,,1,1,22,0,1.0
51345860566.0,EAST IVANHOE PRE SCHOOL,,Business,1 King Street,,,Ivanhoe East,VIC,3079,Australia,,03/12/2012,01/10/1958,Small,4,31-Oct,0,0,0,0,0,0,1,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,27001.0,28847.0,124247.0,43971.0,0.0,0.0,10.0,VIC,1,1,1,0,1.0
51345914868.0,Croatian Catholic Welfare Association Inc,,Business,798-808 Springvale Rd,,,Braeside,VIC,3195,Australia,,03/12/2012,01/01/1992,Small,10,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,200181.0,232988.0,26683.0,26683.0,1.0,1.0,5.0,VIC,1,0,7,0,1.0
95853497414.0,World-Wide Missionary Movement Pentecostal - Emmanuel Church,,Business,1376 Riverway Dr,,,Kelso,QLD,4815,Australia,,03/12/2012,01/01/1992,Small,1,30-Jun,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,QLD,1,1,2,0,1.0
34952248231.0,Trinity Church Tamworth,,Business,3 Craigends Lane,,,Hillvue,NSW,2340,Australia,www.trinitychurch.com.au,03/12/2012,01/01/1980,Medium,6,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,621635.0,537393.0,3560007.0,2717928.0,3.0,1.0,60.0,NSW,0,1,6,0,2.0
91866280492.0,Door Of Hope Christian Church Inc,,Business,50 Glen Dhu St,,,South Launceston,TAS,7249,Australia,https://www.door-of-hope.org/,03/12/2012,31/12/1883,Large,8,30-Jun,0,0,0,0,0,1,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,4585665.0,4923344.0,13979993.0,7035799.0,11.0,25.0,100.0,TAS,1,1,7,0,3.0
91867547230.0,The Unley Assembly Incorporated,,Business,81 Frederick St,,,Unley,SA,5061,Australia,www.unleychristianchapel.com.au,03/12/2012,01/01/1952,Small,2,31-Oct,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,,143984.0,115116.0,1926201.0,1917365.0,0.0,0.0,90.0,SA,0,1,6,0,1.0
84005101242.0,Olympic Neighbourhood House Incorporated,,Business,155 Oriel Rd,,,Heidelberg West,VIC,3081,Australia,http://www.oae.vic.edu.au,03/12/2012,01/01/1994,Medium,1,31-Dec,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,,,,848010.0,847912.0,463279.0,271975.0,1.0,5.0,19.0,VIC,0,0,14,0,2.0
84012915155.0,Bodhi Temple In Western Australia Inc,,Business,194 Wharf St,,,Cannington,WA,6107,Australia,,03/12/2012,01/01/1999,Small,4,30-Jun,0,0,0,0,0,0,0,1,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,80855.0,50477.0,1073425.0,1073425.0,12.0,0.0,12.0,WA,1,1,1,0,1.0
84006451193.0,Townsville And District Life Education Committee Inc,,Business,U 1 134-136 Charters Towers Rd,,,Hermit Park,QLD,4812,Australia,,03/12/2012,01/01/1989,Small,4,30-Jun,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,110643.0,96137.0,392965.0,379616.0,2.0,1.0,6.0,QLD,0,2,3,0,1.0
96004505373.0,Lord Somers Camp And Power House,,Business,34 Lakeside Drive,,,Albert Park,VIC,3206,Australia,www.lscph.org.au,03/12/2012,01/01/1929,Large,7,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,,,Y,2948898.0,2589331.0,5888419.0,5408173.0,6.0,3.0,150.0,VIC,1,3,15,0,3.0
84010239471.0,Presbytery Of Widebay Sunshine Coast,,Business,PO Box 510,,,SPRING HILL,QLD,4004,AUSTRALIA,www.pcq.org.au,03/12/2012,01/01/1993,Small,1,31-Dec,0,0,0,1,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,QLD,1,1,3,0,1.0
84010547994.0,Kings Christian Education Ltd.,,Business,Kings Christian College,,,Reedy Creek,QLD,4227,Australia,http://www.kingscollege.qld.edu.au,03/12/2012,01/01/1980,Large,7,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,101814103.0,90816606.0,147583310.0,100751744.0,538.0,322.0,30.0,QLD,0,1,3,0,3.0
